,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3248,R3HAB,Lullaby - GATTÜSO Remix,0D2GrOxDYUSEO5lPBBiQ3v,68,0.494,0.639,1,-6.276,0,0.0324,0.00544,0.0,0.143,0.235,127.997,222187,4
3249,We The Kingdom,Holy Water,1xI9KSGNJB2eka8FMvovvi,60,0.469,0.566,7,-6.966,1,0.0357,0.34,0.0,0.203,0.292,73.047,242227,4
3250,Meghan Trainor,Workin' On It,4JV1uisNtkANI5qsIv0k7n,32,0.631,0.466,1,-7.916,0,0.0463,0.482,0.0,0.213,0.321,135.817,181291,4
3251,Eric Badanti,Airbourne,3AZJgN2201Etx46AlOsCYu,67,0.376,0.014,9,-30.096,0,0.0516,0.994,0.956,0.0963,0.0917,64.188,238589,4
3252,BAEKHYUN,UN Village,0WSTInLqMrT9po0LAHpZCJ,70,0.674,0.589,6,-3.806,0,0.112,0.267,0.0,0.312,0.577,83.985,235509,4
3253,Broods,Peach,6M8qU2rDpeRQLE88DF2xtq,63,0.688,0.738,5,-4.831,1,0.0404,0.0085,3.54e-05,0.258,0.251,111.013,255397,4
3254,Key Glock,Spazzing Out,0jKZMCnp0JerrvhWKX37GJ,59,0.85,0.57,5,-5.669,0,0.347,0.0205,0.00146,0.345,0.184,149.981,194947,4
3255,Badflower,Heroin,0leJYiYyZE6jjXCEVYUQAm,61,0.503,0.709,11,-5.809,1,0.0431,0.204,0.00438,0.0675,0.12,143.113,281227,4
3256,TWICE,Breakthrough,5COO2JgOmHIJ2jsXFwflz8,70,0.868,0.728,6,-3.338,0,0.11,0.0439,0.0,0.0975,0.616,112.006,217651,4
3257,The 1975,People,39sJbSgJmIrB9J1pkRbpaX,67,0.492,0.926,0,-5.257,1,0.188,3.74e-05,0.0187,0.475,0.479,149.957,160008,4
3258,NCT 127,Highway to Heaven - English Version,3WNuXdBxk8tQ2VI020dqvE,65,0.676,0.74,6,-5.044,1,0.0494,0.00257,1.59e-05,0.0782,0.497,112.839,200573,4
3259,Action Pack,Choppas on Choppas (feat. NLE Choppa),5hMoQ4CXKaqIT8oyeC0QDx,60,0.8,0.566,7,-7.32,1,0.237,0.00135,0.0,0.248,0.528,135.037,173560,4
3260,Ludmilla,Espelho,1Hgo30S90W2IkNzJZjmspY,11,0.793,0.825,8,-4.397,1,0.0731,0.403,0.0,0.466,0.795,105.99,175954,4
3261,Future,Please Tell Me,4ANFPo7dzs2DdPuONXC9bp,61,0.881,0.549,10,-5.589,1,0.272,0.0091,0.0,0.137,0.202,144.019,204520,4
3262,Ludmilla,Não quero mais (Versão black),4IFRrbFaNFytOpDXCFccdF,5,0.75,0.604,1,-7.841,1,0.0406,0.608,0.0,0.103,0.621,140.128,245800,4
3263,Jordan Clarke,Freaks,44r4zta6P9flkhKaVnbsvG,64,0.674,0.568,1,-6.356,1,0.0408,0.116,0.0,0.165,0.64,166.107,174800,4
3264,Machine Gun Kelly,Roulette,5Uym8nZf9WyDsxPuum3ntT,63,0.749,0.703,1,-6.639,1,0.0341,0.127,0.0,0.0775,0.644,95.975,182623,4
3265,Rod Wave,Green Light,0by8c0tvXiwBHKkCpsvLNt,55,0.872,0.434,1,-11.737,1,0.733,0.0663,0.0,0.096,0.292,82.974,121522,4
3266,Hillsong UNITED,Entre Las Llamas,2K9LF8SvhGRCMennuSfKZ9,0,0.488,0.665,0,-7.616,1,0.0296,0.00517,0.0,0.106,0.121,134.956,389893,4
3267,Hillsong UNITED,Tu Gracia Me Alcanzó (Me Amaste Así),2PW71ae1spAqYkWh6BNtA0,0,0.22,0.621,4,-7.295,1,0.0349,0.0507,0.0,0.109,0.141,161.848,414773,3
3268,Broken Bells,Good Luck,2apLrBlEQvFa8ob0dQcu6i,63,0.623,0.508,2,-7.855,0,0.0379,0.368,0.461,0.11,0.629,169.983,206852,4
3269,Hillsong UNITED,Por Su Gracia,3lTfA15qXGXNKadA1XVXMs,0,0.442,0.596,9,-7.219,1,0.0375,0.00517,0.0,0.149,0.285,142.01,360186,4
3270,Hillsong UNITED,Tal Como Soy,6GpNNQ1xc2zvLXUKuctnN8,0,0.384,0.4,2,-8.876,1,0.0316,0.0449,0.0,0.112,0.119,131.907,518440,4
3271,Hozier,Be,7hfi4ZTfV7akmGINh6qYCF,60,0.227,0.798,4,-3.901,0,0.0381,0.00262,2.95e-05,0.15,0.174,94.533,289067,4
3272,Foster The People,Worst Nites,1f4tvi37ABO60upCvtm5Cl,63,0.741,0.752,2,-4.968,1,0.0386,0.00834,0.00165,0.0438,0.609,114.02,211920,4
3273,El de La Guitarra,Cuando Se Le Ofrezca,7BynlyGJKOxSq7t99jatxz,63,0.829,0.465,7,-8.543,1,0.0354,0.184,0.0,0.157,0.644,117.501,136992,3
3274,Sturgill Simpson,All Said And Done,1Gv4gN0AF6qmXOoKmuRPS5,60,0.423,0.764,7,-4.312,1,0.0551,0.462,0.0734,0.633,0.205,139.941,238535,4
3275,Jackson Wang,TITANIC (feat. Rich Brian),6k6pPAqLxleqb3fbMtVjxe,66,0.894,0.748,11,-8.22,0,0.338,0.0463,0.0,0.057,0.697,99.983,141147,4
3276,Maddie & Tae,Lay Here With Me,14EpFSZ9OftxDX4g5qVvVN,61,0.569,0.389,7,-6.435,1,0.0283,0.532,9.65e-06,0.137,0.197,127.484,179867,3
3277,Miley Cyrus,Party Up The Street,3DB14jHq2qNoByUN5W2gz1,65,0.745,0.615,1,-7.325,1,0.0709,0.407,0.00622,0.438,0.305,100.986,217253,4
3278,HARDY,"SIGNED, SOBER YOU",3hdh8HHhZyhO5oqDjjKVAn,59,0.536,0.445,0,-7.967,1,0.0304,0.594,0.0,0.0961,0.345,132.039,208479,4
3279,Tierra Whack,Wasteland,3yhlH8lhTpS03d91kuwjpf,61,0.511,0.441,4,-10.264,0,0.0563,0.749,0.0,0.123,0.382,125.117,183283,4
3280,Ben Platt,Share Your Address,74IgSPXYXx7v95NpCzGgsW,62,0.582,0.829,11,-5.054,1,0.0741,0.209,0.0,0.0828,0.714,127.937,182467,4
3281,Randy Newman,You've Got a Friend in Me,5aaUXcrsXI477I93yBE8lu,66,0.698,0.301,3,-13.063,1,0.03,0.82,2.16e-06,0.2,0.474,115.643,124387,4
3282,Maren Morris,All My Favorite People (feat. Brothers Osborne),5eWxOg6tDkf5tJagNuVSbo,60,0.534,0.919,4,-4.0,1,0.052,0.0327,0.000592,0.33,0.554,83.95,199787,4
3283,Reik,Duele,4eOPVWfx1n9vI26r4PfIJG,72,0.684,0.843,7,-4.537,0,0.206,0.0346,0.0,0.206,0.477,174.052,238373,4
3284,Monsune,OUTTA MY MIND,7zTTDkkLkJ2iHAqq1daDCr,62,0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,226006,4
3285,Grupo Firme,El Mundo a Tus Pies,4MDLvDUSbL6TEtc12CxNyp,65,0.652,0.524,5,-6.582,1,0.0311,0.331,0.0,0.273,0.396,134.812,176227,4
3286,Tones and I,Johnny Run Away,7BooBD8k8ABLTFLzgxcT5G,73,0.799,0.538,2,-4.775,1,0.0622,0.642,1.23e-06,0.107,0.582,92.452,192346,4
3287,Sabine Paulet,flâner,26l6Ll6gjTkxgVgzuUq0AE,66,0.407,0.156,1,-19.551,1,0.0374,0.987,0.874,0.0957,0.342,102.63,195500,4
3288,Tenth Avenue North,Greater Than All My Regrets,05SNXW0e9dbTt2SNvUcQlW,61,0.334,0.497,7,-7.129,1,0.0363,0.128,0.0,0.0803,0.164,143.742,257567,4
3289,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",4v2BLMhWtVvBnZwuoiKxja,67,0.572,0.778,9,-4.178,0,0.189,0.0153,0.0,0.188,0.294,159.904,202098,4
3290,ARTY,Save Me Tonight,1nufXiTCTTAeJfO9hLHvO8,66,0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65e-05,0.137,0.408,125.85,170079,4
3291,Daniel Caesar,CYANIDE REMIX (feat. Koffee),5HGU08aDQkOjwogqE3SwhG,64,0.476,0.592,10,-7.252,1,0.337,0.728,3.06e-06,0.115,0.578,79.68,221132,4
3292,Beast Coast,"Left Hand (feat. The Underachievers, Kirk Knight, Nyck Caution & CJ Fly)",0q3C21uLnMbPVBlO0vaPhi,63,0.694,0.625,1,-6.599,1,0.0563,0.011,0.0,0.104,0.265,121.793,223320,4
3293,The Japanese House,Maybe You're the Reason,5Po5YmT4RhawSeqNXx5m0o,59,0.621,0.762,5,-6.376,1,0.0328,0.106,2.71e-06,0.302,0.395,95.014,218936,4
3294,Keith Urban,I'll Be Your Santa Tonight,3r0jsVshXfshN5B3NszJAc,0,0.568,0.532,0,-9.261,1,0.0394,0.159,2.83e-06,0.33,0.445,109.433,264147,3
3295,Rick Ross,Act a Fool (feat. Wale),045JWx32CaSDOpUACXaxWE,61,0.599,0.81,10,-4.062,0,0.126,0.0133,0.0,0.35,0.441,157.856,286213,4
3296,Future,F&N,5YP6yKgGGsXKukqxXypVAf,61,0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.393,160.94,189428,4
3297,Blue Wednesday,Murmuration,4pI7VTiN59CZnGJUgVZPoy,65,0.686,0.373,11,-16.007,0,0.118,0.532,0.926,0.075,0.203,83.203,156000,4
3298,Danielle Bradbery,Shallow,6ysfrXnADdeTtW20oSybln,60,0.561,0.673,7,-4.186,1,0.0278,0.232,0.0,0.0829,0.326,95.989,207747,4
3299,Bazanji,2019,4DERbz1e89YD9VZt7or9GB,65,0.597,0.881,11,-5.23,0,0.119,0.15,0.0,0.16,0.295,147.042,112245,4
3300,Jon Pardi,Old Hat,2BNTOqv1zDZbItHIiuUKWf,59,0.6,0.848,2,-3.865,1,0.0358,0.086,0.0,0.0651,0.784,149.96,194737,4
3301,Gucci Mane,Backwards (feat. Meek Mill),4Aw3DJWMTGXVgAdAzAAI02,62,0.95,0.508,8,-5.176,1,0.0921,0.0092,0.0,0.0946,0.438,122.963,177699,4
3302,Jutila,Old Habit,4FoGnUdmnEsTxrsvRofMZr,67,0.326,0.0561,6,-27.59,1,0.0425,0.993,0.857,0.0866,0.454,86.913,123750,4
3303,Snoop Dogg,Nuthin But A G'Thang,4cxwnEPjtnq99zqTqtDuwM,59,0.813,0.676,2,-9.159,1,0.296,0.00842,0.0,0.171,0.705,94.629,235893,4
3304,slowthai,Psycho,0GSCAqCsmp7OVUWwC6sSgT,65,0.676,0.742,9,-5.404,1,0.134,0.00687,3.43e-05,0.158,0.188,135.906,173178,4
3305,girl in red,i'll die anyway.,7yyJF1BYBaCifNmO1RGhv7,65,0.472,0.627,0,-6.895,1,0.0289,0.000427,0.574,0.0798,0.172,157.909,192612,4
3306,Henrietta Kuipers,Salvatore,6t49FHYi8W01F35FMrdgbk,66,0.426,0.0042,2,-24.907,1,0.0367,0.99,0.906,0.107,0.396,137.605,136531,3
3307,Sabrina Carpenter,Looking at Me,59tskctgqUmjCWAwhzYAFm,66,0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,181120,4
3308,Of Monsters and Men,Wars,6DZ5EOzz715nW5UIovhIWD,64,0.564,0.879,6,-6.242,0,0.0348,0.00594,0.000213,0.351,0.601,111.992,217120,4
3309,Sueco the Child,dork,1izX2DJ0C4ULbe6ptR9Nz3,61,0.753,0.538,10,-10.704,1,0.31,0.2,2.89e-05,0.153,0.607,84.034,172000,4
3310,Judithe Abelsen,Allow Me To Dream,5o9SpNcnJqJV4Cj9tpnKEo,66,0.181,0.0286,6,-30.244,0,0.0352,0.989,0.85,0.0823,0.0505,79.592,217500,4
3311,Judah & the Lion,Over my head,0nobr3bpEbLBCkHpLCo3ZG,60,0.456,0.924,10,-4.378,1,0.0595,0.067,0.0,0.126,0.505,150.972,195863,3
3312,Dermot Kennedy,Outgrown,3Ttylc1DWh3GVKP2BzTi1s,67,0.691,0.642,7,-8.907,1,0.0772,0.461,0.0,0.0775,0.577,144.975,200160,4
3313,Casanova,2AM (feat. Tory Lanez & Davido),6OIJcRL2yycLyIbzrwOUty,64,0.767,0.69,0,-5.667,1,0.259,0.212,1.66e-06,0.142,0.602,99.842,210693,4
3314,"Tito ""El Bambino""",Imagínate,0a41S6Hf3njfUbQTZyxWDq,70,0.568,0.846,0,-3.794,1,0.27,0.173,1.61e-06,0.136,0.568,149.07,317000,5
3315,Luke James,go girl,05TFja7Cz5s1xD5HMAnIEx,61,0.703,0.705,6,-3.984,0,0.154,0.153,0.0,0.49,0.708,140.934,213536,4
3316,Banda Los Recoditos,Perfecta,4YjyWf5SxeWere3B1k64nh,67,0.652,0.473,3,-7.121,1,0.0357,0.613,2.22e-06,0.0594,0.964,145.03,209987,4
3317,Big K.R.I.T.,Prove It (feat. J. Cole),6z7jvqBQtyNLxaKALqT67c,61,0.775,0.67,7,-7.95,1,0.251,0.265,3.01e-05,0.106,0.516,147.9,202184,4
3318,Shoreline Mafia,Half N Half (feat. Mac P Dawg),0GDJwSsadJ6W8X6eR2s8YP,60,0.861,0.51,4,-10.881,0,0.489,0.302,8.14e-06,0.0876,0.188,75.019,115520,4
3319,Lucas Vendrai,Pas de deux,2LNOrSjCSR1Ap7QOZLbJnd,66,0.549,0.0463,1,-17.366,0,0.0523,0.981,0.928,0.109,0.17,130.976,138135,3
3320,Briskoz,Uber,3MMapvU4zlnA0aAUw2OwOP,58,0.921,0.4,2,-12.338,1,0.387,0.00232,3.65e-06,0.11,0.351,136.906,72840,4
3321,Mariah,Perreito - Remix,3TTragde5roTvwS2caAQOc,75,0.788,0.701,0,-3.064,1,0.241,0.313,0.000225,0.249,0.713,180.007,210360,4
3322,Mariah,Perreito,5LsUdPeqmKVGlPJre2sIRt,74,0.728,0.611,0,-3.614,1,0.0922,0.183,0.154,0.124,0.526,180.014,121240,4
3323,Moneybagg Yo,On My Soul (feat. Lil Durk),3inCHKMqkGpK7sH5DA9P03,59,0.788,0.571,7,-6.283,0,0.278,0.0382,0.0,0.101,0.578,139.98,175015,4
3324,Jordan Barns,Forrest Gump - Main Title (Feather Theme),4SNS6KMBDrfK676bO1hQj9,67,0.463,0.0249,8,-24.519,1,0.0394,0.993,0.928,0.127,0.216,144.599,201858,4
3325,The Neighbourhood,Middle of Somewhere,2AwCsgb9YMkjfe471IOEvf,66,0.507,0.447,9,-6.723,0,0.0245,0.725,0.0,0.21,0.341,92.047,173960,4
3326,Yelawolf,Catfish Billy 2,2mvn2MHPnPJeqgDrZKDnQZ,62,0.847,0.807,2,-4.237,1,0.0862,0.0877,3.48e-06,0.156,0.13,123.12,198413,4
3327,The Offspring,Half-Truism,6mOtPmjEJStV9UIumnhFJu,0,0.431,0.918,7,-3.798,1,0.0397,0.00072,6.16e-06,0.0701,0.402,144.112,205947,4
3328,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",4odoLyHnSx2jIcXs16IvsV,62,0.628,0.78,11,-5.217,1,0.451,0.243,0.0,0.318,0.602,122.308,156534,4
3329,Pitbull,Me Quedaré Contigo,6xrov7bSdx0KxLdztHEstZ,68,0.671,0.918,1,-3.588,0,0.0774,0.0593,0.0,0.206,0.712,92.132,226773,4
3330,Maren Morris,Make Out With Me,0lTn7yYpzftkx4UzNNwVby,60,0.352,0.649,10,-6.47,1,0.0798,0.714,0.0,0.351,0.642,66.745,136547,4
3331,Dan Bremnes,Up Again,5oEQFH35W5hoNwbYCf5anq,60,0.709,0.703,0,-4.946,1,0.0301,0.371,0.000152,0.182,0.847,97.002,161507,4
3332,NAV,Vicodin,19CWeHbg3Z9XJH4Uzdk6tf,61,0.759,0.537,0,-5.865,1,0.347,0.334,0.0,0.166,0.299,160.951,131214,4
3333,Yelawolf,Country Rich,3oaq7K93bYW3kvYyYyuAGo,56,0.698,0.564,1,-9.074,1,0.0585,0.00967,4.56e-05,0.123,0.694,160.033,233232,4
3334,Sven Stierna,Nocturne,68kWt9VWUD62Ga664SDCiz,67,0.325,0.0101,5,-27.038,1,0.0419,0.996,0.94,0.107,0.2,65.344,223106,4
3335,Beck,Uneventful Days,0cq5E0XfR8qiXKJEwXxORy,64,0.748,0.602,7,-8.621,1,0.037,0.448,0.00106,0.0995,0.213,119.999,197357,4
3336,Renato Luigi,Bergamo,1bHXbuM7CqRCSn5Zg1knnZ,65,0.265,0.0365,0,-24.41,1,0.0501,0.991,0.926,0.0872,0.168,69.552,126888,4
3337,Gucci Mane,Love Thru the Computer (feat. Justin Bieber),3dxioHwH6wvCkQwt0rgvQt,63,0.746,0.889,11,-4.432,1,0.0733,0.0816,0.0,0.4,0.765,100.026,172889,4
3338,KAROL G,Culpables,4RGKft6YTTWHjpQeRIInuS,67,0.728,0.812,8,-3.017,0,0.0833,0.287,2.9e-06,0.13,0.418,130.029,228960,4
3339,Jens Wechsler,Aller Anfang ist schwer,2XVccQz5rm9Uti3hrTmBoB,67,0.414,0.0851,2,-23.528,0,0.049,0.995,0.967,0.106,0.351,89.092,121500,4
3340,TOMORROW X TOGETHER,Roller Coaster,50eeuSVdOIf7PK3JdXoDbd,67,0.354,0.654,7,-6.051,0,0.112,0.0161,2.34e-06,0.0712,0.422,188.364,214347,3
3341,Luh Kel,Movie (feat. PnB Rock),2RMkwqASSUTB6hpVuaVBat,62,0.8,0.718,11,-3.914,0,0.11,0.0631,0.0,0.0746,0.355,138.029,169376,4
3342,Pop Smoke,PTSD,24b6djSbUFQtXAdyb3FMbr,62,0.599,0.622,10,-4.313,0,0.264,0.124,0.00278,0.158,0.199,91.615,199827,4
3343,SEVENTEEN,HIT,0xHgclG2TeqIzB8N3Wb5rP,70,0.615,0.904,9,-3.955,0,0.221,0.0881,0.0,0.117,0.692,130.047,203493,4
3344,Jason Gray,I'm Gonna Let It Go,6IqgRdrXDwZeSdSZtFmyTo,60,0.68,0.775,4,-6.745,0,0.0828,0.334,0.0,0.248,0.633,86.002,186333,4
3345,Crumb,Ghostride,476QHG5G8xxNI9VHTBFfjp,61,0.665,0.351,2,-9.425,1,0.0278,0.515,0.798,0.109,0.45,87.054,126120,4
3346,Ali Gatie,It's You - Acoustic,3FSJBFKoBD4xHuj9F1UUPM,68,0.818,0.215,11,-10.269,0,0.0441,0.902,0.0,0.116,0.578,95.85,220126,4
3347,Chief Keef,Thotty Party,02K1RjXxf6v9JewsepuOih,0,0.762,0.685,0,-7.221,0,0.349,0.131,0.00126,0.177,0.227,130.005,134915,4
3348,Chief Keef,Redbull,0CohPJUdAAk6v4aPGFdBjK,0,0.615,0.606,5,-6.98,0,0.179,0.404,0.0,0.154,0.351,132.179,218951,4
3349,Chief Keef,Tec,0Fz9iUCvQZtrrsKfbTUJtO,0,0.687,0.43,8,-7.669,1,0.189,0.233,0.0,0.172,0.17,135.141,202624,4
3350,Chief Keef,All In,1epV8Cyh5UgAvfFu4kKpic,0,0.556,0.728,7,-6.894,0,0.0662,0.0217,0.0,0.326,0.0834,130.288,438066,4
3351,Chief Keef,TD,1uIronckzqNPKlLVKJaEAw,0,0.5,0.782,1,-7.711,0,0.341,0.726,0.0,0.0875,0.773,129.971,199241,4
3352,Chief Keef,Shorties,298mhZXUapaEH2fQV6UOGj,0,0.739,0.581,8,-9.96,1,0.118,0.0123,0.0,0.183,0.276,129.983,186350,4
3353,Chief Keef,Swerve,2bOS67oWb9ENKxlqgke8ZB,0,0.725,0.386,2,-12.329,1,0.0476,0.0243,0.000379,0.222,0.212,131.961,192332,4
3354,Chief Keef,Love Me,48QIyDHX0xRULK6kM4AQWe,0,0.635,0.58,1,-7.077,1,0.0946,0.1,0.0,0.439,0.191,128.038,113050,4
3355,Chief Keef,GLO Gang Arena,6uvElEtv3q90HTikyKWT7f,0,0.829,0.638,4,-7.895,0,0.112,0.0243,0.0,0.102,0.355,130.041,222680,4
3356,Chief Keef,Side,74CEk38z259MuAS2IfVcsX,0,0.592,0.303,11,-16.618,1,0.403,0.476,0.0,0.127,0.283,149.998,167542,4
3357,Chief Keef,Flu,7mQZdMI65vcyDNpQTDUSK5,0,0.697,0.598,10,-8.95,0,0.2,0.0916,0.0,0.256,0.498,134.883,186219,4
3358,Chief Keef,On the Corner,7yOLXTJHGcZbO4xoZLdbQa,0,0.686,0.546,1,-6.742,1,0.106,0.0625,0.0,0.216,0.299,129.952,210017,4
3359,Rexx Life Raj,Moonwalk,382qrGyccNifmqSuNgnFEk,62,0.632,0.39,9,-16.784,0,0.343,0.33,0.0,0.0923,0.728,149.826,168864,4
3360,SAINt JHN,Wedding Day,19Obji278XTwlK0Egnv1ps,63,0.644,0.6,0,-5.418,1,0.0822,0.0384,1.32e-06,0.119,0.513,160.086,196303,4
3361,SAINt JHN,Who Do You Blame,3kCgNRoZIiZzPFUU62UExA,63,0.862,0.482,4,-6.332,0,0.0384,0.318,0.0,0.127,0.508,112.006,171912,4
3362,Ferrugem,Agora sou patrão,4P1qYTWAM8PUCi3J4p91wf,2,0.702,0.798,7,-7.523,1,0.0356,0.833,0.0,0.216,0.869,90.041,146280,4
3363,Randy Newman,I Can't Let You Throw Yourself Away,7tSODhfDkv0JEhkSMYSIBS,64,0.642,0.742,5,-8.211,1,0.0401,0.439,0.000656,0.126,0.897,106.235,125787,4
3364,Rod Wave,Brace Face,5N3jIzZRPB89dE6n6JeSd8,55,0.58,0.711,10,-4.722,1,0.0441,0.251,0.0,0.0383,0.604,85.943,161933,4
3365,Anson Seabra,Broken,1SoR3NCP3P9dtdoTnpPNi1,62,0.551,0.0754,6,-14.203,1,0.059,0.957,0.0,0.154,0.239,98.348,305676,4
3366,Gucci Mane,Last Night (feat. Yung Mal & OJ Da Juiceman),3mqIgoLNH8wpcTc8WNv853,60,0.904,0.661,1,-5.215,1,0.237,0.0519,0.0,0.0929,0.271,119.981,144891,4
3367,Nina Nesbitt,Black & Blue,0GbbYkMmWczA8FrBaxwFVv,67,0.673,0.679,9,-7.529,0,0.0341,0.61,0.00086,0.112,0.587,141.986,191257,4
3368,Mokita,More Than Friends,0WkapTWP1Z1kJqxj2Hjzcl,63,0.777,0.415,10,-8.746,1,0.033,0.608,0.0,0.309,0.609,129.917,159040,4
3369,Mustard,Surface,0y1lLLaSzHIVQZKHEfwOrm,63,0.425,0.475,5,-7.57,0,0.075,0.129,0.0,0.414,0.482,89.554,194195,4
3370,Lizzo,Crybaby,6N84C07b0GNjLOUfUiW4j4,62,0.623,0.719,11,-3.331,0,0.0403,0.0383,0.0,0.247,0.722,131.027,175952,4
3371,Meghan Trainor,"Badass Woman - From The Motion Picture ""The Hustle""",5Glf3tBr73L1fbO9u4pL7r,68,0.726,0.869,6,-3.978,1,0.0638,0.0181,0.00022,0.332,0.529,112.966,210036,4
3372,X Ambassadors,HEY CHILD,5j0oqJkeHoXjtPCgz9hMmd,66,0.697,0.661,5,-5.535,1,0.0453,0.00499,2.77e-06,0.0773,0.546,112.016,208653,4
3373,Maren Morris,The Feels,74mGikI3P484sQAFSnjNuV,60,0.694,0.788,6,-5.33,0,0.063,0.109,0.0,0.0647,0.903,96.981,187640,4
3374,YNW Melly,Rolling Loud,1wX1DO1MBKec6DeWpTe6fM,60,0.764,0.474,9,-9.09,1,0.108,0.551,0.0,0.0459,0.151,132.005,204544,4
3375,Yelawolf,So Long,44e71uPaKdOMnfXJlv7jxf,56,0.759,0.334,11,-11.538,1,0.0553,0.647,2.3e-06,0.138,0.107,146.845,235858,4
3376,Wale,Love & Loyalty (feat. Mannywellz),7HwvN8toW9TIikL0Jr0AfV,60,0.842,0.902,10,-3.969,1,0.0465,0.363,0.0,0.12,0.835,117.003,190903,4
3377,Landon Cube,Pretty,3Z9vR8JrHFyyjB0JoHzx6p,62,0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,191440,4
3378,SiR,Fire,6lfYEDqBMdeqNEszf5tQ9Q,62,0.678,0.439,5,-10.309,1,0.0497,0.22,9.23e-06,0.303,0.441,132.045,153560,4
3379,Fiona Elyse,Flourescent Fields,4CE4KGvCgT26PMowtOeEn0,67,0.178,0.0242,0,-25.373,0,0.0375,0.989,0.862,0.101,0.0554,75.505,161173,4
3380,YBN Cordae,Thousand Words,3vEOALYBUNQUMXpqhWx3hG,61,0.701,0.592,2,-6.745,1,0.348,0.333,0.0,0.124,0.682,80.064,200017,4
3381,YBN Cordae,Been Around,5V5MUoJUc1NINhZrmk063n,61,0.78,0.428,6,-7.069,0,0.39,0.365,2.24e-06,0.0789,0.549,70.749,203703,4
3382,Denzel Curry,ZUU,5sG65w8uKtjsJw7nc845Nc,63,0.678,0.509,2,-8.494,0,0.138,0.15,0.0,0.489,0.351,141.037,126000,4
3383,Rich Music LTD,Perreo en La Luna,0RDgqtvOHLwcI6yz9bjsZV,77,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.367,0.724,174.013,218587,4
3384,TOMORROW X TOGETHER,Poppin' Star,3lsZoIoCmuFfU07hkRMlnP,67,0.821,0.586,3,-5.327,1,0.0471,0.172,0.0,0.0845,0.791,137.012,193427,4
3385,Justnormal,Jewelry Remover,2FllN4dJIdS4BvqJkTrLmZ,63,0.722,0.466,9,-9.503,0,0.192,0.921,0.179,0.0883,0.0911,82.013,163759,4
3386,James Arthur,You (feat. Travis Barker),57CsOeLJrdI20fS4Z8pZPj,71,0.616,0.835,9,-4.982,0,0.111,0.184,0.0,0.26,0.713,145.071,231453,4
3387,Daya,Left Me Yet,6k2t5GhwOIKep31iyJ8S0L,68,0.753,0.806,8,-6.396,0,0.275,0.0552,0.0,0.118,0.424,114.995,191341,4
3388,Jon Z,DESPUES QUE TE PERDI,5gsW8TMmNVnevjq13h0Nlp,69,0.762,0.813,8,-3.863,0,0.118,0.248,0.0,0.0795,0.6,108.934,247174,4
3389,Dave,Location (feat. Burna Boy),3z4CGd63tpUn9a6oQSG0CI,81,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,241293,4
3390,Travis Denning,After A Few,1z6wl2rwKatfmza6usanWw,60,0.617,0.849,10,-4.316,0,0.0355,0.0146,0.0,0.194,0.695,106.998,213493,4
3391,Nova Meme,Eyes closed,4D1df6ORQAATbEjYyDiKav,65,0.49,0.00627,1,-21.032,1,0.0442,0.989,0.96,0.103,0.288,72.099,176708,4
3392,Dreamscaper,Cavern of Restness,7tIjeXiBYknwzAuZd96uoq,61,0.158,0.0255,0,-29.392,1,0.0473,0.983,0.923,0.0891,0.0812,76.925,237286,4
3393,Jiao Ch'ien,Patience,342mXLmWmrjqqIaVtnYjRH,67,0.236,0.00858,3,-28.132,1,0.0477,0.99,0.879,0.123,0.0419,63.047,180500,3
3394,The Black Keys,Walk Across The Water,5AEyKKiz6YPTLR7EDFLqMS,63,0.418,0.583,9,-7.296,1,0.0257,0.329,0.769,0.238,0.327,79.594,235842,4
3395,The Outdoor Library,Sounds of Nature: Thunder,1ODtZW4pDlZtl0UyPg0ax3,62,0.128,0.389,2,-20.07,0,0.0639,0.00412,0.988,0.457,0.0224,95.252,166790,3
3396,Alex Rose,Ontas? - Remix,2XCyOEiZgavc6tH2wA1RCe,72,0.872,0.664,1,-5.807,1,0.0825,0.375,1e-06,0.0939,0.77,89.992,290578,4
3397,Mahalia,I Wish I Missed My Ex,3f50PY0yOtMHo9BgCX9WRJ,66,0.669,0.669,0,-4.185,1,0.085,0.274,0.0,0.289,0.546,95.023,203067,4
3398,YNW Bslime,Slime Emotions,3u3ghD9FidAWco6uPoGSv5,60,0.653,0.563,0,-8.046,1,0.171,0.023,0.0,0.111,0.201,160.175,156056,4
3399,Dana Steingold,Girl Scout,76z2vduiSpawTJcN1naoAS,62,0.69,0.575,7,-6.96,1,0.122,0.512,1.71e-05,0.548,0.601,149.862,146564,4
