artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
Clairo,Softly,4PvbbMYL4fkToni5BLaYRb,72,0.759,0.436,0,-11.232999999999999,0,0.0419,0.33,0.0113,0.102,0.782,94.03,185307,4,Basic
Liam Payne,Stack It Up (feat. A Boogie Wit da Hoodie),1xU2QZ40MY4Ex2pfczZa9U,80,0.743,0.812,7,-3.069,1,0.132,0.153,0.0,0.0642,0.606,100.04700000000001,166406,4,Hit
The Lumineers,Gloria,5BkGp7FLUUpKgWl29jBK0J,69,0.523,0.7140000000000001,11,-6.021,1,0.0367,0.6579999999999999,5.2e-06,0.0785,0.659,78.211,216120,4,Basic
Jonas Brothers,Year 3000,4zP7ADsgJgHGY6VzxbNp1z,71,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.7979999999999999,106.965,201960,4,Basic
DaBaby,Taking It Out,6B4KWBeFdHrpVezjTqggWr,69,0.802,0.738,0,-5.287000000000001,0,0.16699999999999998,0.00366,0.0,0.223,0.484,151.07,118360,4,Basic
NF,Let Me Go,2PqSOrlabozEH6KXs7BvQr,72,0.5539999999999999,0.337,9,-9.503,1,0.19699999999999998,0.456,6.18e-06,0.115,0.13699999999999998,173.877,277777,3,Basic
Chris Brown,Indigo,6ZOXF7nbzCpPVNlC0AG1rF,73,0.605,0.752,3,-4.791,0,0.122,0.32799999999999996,0.0,0.247,0.526,151.944,192627,4,Basic
Jacquees,"Verify (feat. Young Thug, Gunna)",6tq6PWrJ8y8icAv1x45YXT,72,0.525,0.637,1,-4.717,1,0.0932,0.0289,0.0,0.0763,0.322,84.72,163493,4,Basic
Freddie Dredd,Weather,4fvneyc3bVlvzUuvKU6MpM,71,0.752,0.87,1,-4.2669999999999995,0,0.182,0.0229,2.28e-06,0.0996,0.7609999999999999,160.128,111282,4,Basic
Trippie Redd,Lil Wayne,40shLUuowIKHOAc7pPFpky,70,0.722,0.684,8,-4.845,1,0.08,0.431,0.0,0.11699999999999999,0.534,152.053,102673,4,Basic
Nicky Jam,X,5YUyW9opqNsMSEzzecZih1,69,0.594,0.7490000000000001,9,-5.297999999999999,0,0.055999999999999994,0.0338,0.00106,0.3,0.6940000000000001,179.968,172854,4,Basic
Pitbull,No Lo Trates,4gqMVEJSaL5nNeKj5WmVoT,80,0.8340000000000001,0.8079999999999999,11,-2.597,1,0.0542,0.0569,0.0005200000000000001,0.222,0.8290000000000001,104.02600000000001,198453,4,Hit
BTS,HOME,7lthOBXNue2IvedLRfkod8,76,0.633,0.799,7,-4.625,0,0.0429,0.0142,0.0,0.19399999999999998,0.535,142.991,234178,4,Hit
Lil Keed,Pull Up (feat. Lil Uzi Vert & YNW Melly),2rFXS1iNJqCUrcU21fJfe7,69,0.873,0.452,0,-7.124,0,0.369,0.0474,0.0,0.0495,0.585,77.031,162400,4,Basic
Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,2gtFMLjQpCTGekMi4oXZxN,70,0.8,0.826,1,-3.198,1,0.107,0.0706,4.76e-06,0.18100000000000002,0.24100000000000002,148.02100000000002,123413,4,Basic
Eladio Carrion,Kemba Walker,38kLHBjtWJaPXcyFhwRVtI,78,0.8320000000000001,0.59,8,-7.167999999999999,0,0.272,0.446,1.43e-06,0.12300000000000001,0.596,146.939,152960,4,Hit
Myke Towers,Si Se Da,5KbBGUpIZd6gVFUU8tqYiQ,81,0.83,0.71,11,-5.523,0,0.326,0.374,0.0,0.0877,0.703,93.977,237013,4,Hit
Residente,Bellacoso,1kMUGCt7XLDc5Q64Vl0H8S,83,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.08599999999998,257865,4,Hit
Rex Orange County,New House,79yScU3wNnv2yPF3awYqnU,72,0.402,0.37799999999999995,1,-8.682,0,0.0436,0.807,0.0,0.242,0.317,73.262,199052,4,Basic
Halsey,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,72,0.742,0.515,6,-6.103,1,0.0747,0.35100000000000003,0.0,0.184,0.452,136.02,228816,4,Basic
Lil Tecca,Sidenote,1kBgQ2cBNONDo7ABrvmRfu,70,0.6659999999999999,0.6659999999999999,2,-7.747999999999999,1,0.27699999999999997,0.0608,0.0,0.15,0.48700000000000004,140.001,157933,4,Basic
DJ Khaled,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",6Dq8FZrvx9S28iyaKSwn9x,74,0.614,0.685,10,-3.6839999999999997,1,0.147,0.0133,0.0,0.313,0.61,94.9,255102,4,Basic
Tom Petty,Runnin' Down A Dream,5yAu4njFSdM47dfsTkQPZ2,69,0.47100000000000003,0.956,9,-6.371,1,0.0403,0.000596,0.62,0.624,0.715,169.798,261813,4,Basic
88-Keys,That's Life (feat. Mac Miller & Sia),5h0Jgt873QtgL6nJRBGfT6,71,0.525,0.774,9,-4.532,1,0.24100000000000002,0.24,1.07e-06,0.495,0.526,154.192,202391,4,Basic
Khalid,Bad Luck,2vsuel3g4zaLYSOY0mOMbi,73,0.43200000000000005,0.52,1,-5.515,0,0.0548,0.27699999999999997,0.371,0.138,0.303,164.047,231653,4,Basic
Local Natives,When Am I Gonna Lose You,5wCVLW9qMtIY9IkBeyYnh6,70,0.452,0.8340000000000001,11,-4.657,1,0.0967,0.0417,0.00036,0.11900000000000001,0.514,142.088,264213,4,Basic
Olivia O'Brien,Love Myself,36y5E5cxFbz6xU8UqT7Iv7,71,0.612,0.619,2,-5.702000000000001,1,0.0437,0.602,0.0,0.0866,0.469,99.71,213960,4,Basic
NLE Choppa,BLOCC IS HOT,1fG8MS1E6aCXybCzPrx5vA,69,0.753,0.8759999999999999,4,-5.297999999999999,0,0.32899999999999996,0.32299999999999995,0.0,0.135,0.851,166.042,188234,4,Basic
Lil Tjay,Dream That I Had,1Nfht0uva6GtUwZB05aHcr,70,0.779,0.5429999999999999,7,-10.763,0,0.0889,0.0195,0.0,0.0996,0.33,109.95200000000001,165813,4,Basic
Ozuna,Cambio,3cg9A9GVyZAT2CPevqWr65,77,0.5479999999999999,0.542,11,-6.8389999999999995,0,0.139,0.27399999999999997,0.0,0.0967,0.649,174.043,370492,4,Hit
Gryffin,Need Your Love (with Noah Kahan),1vsQb8n0icvMsFnL9663LM,72,0.581,0.76,0,-3.9619999999999997,1,0.0406,0.16,0.0,0.183,0.523,104.09899999999999,205787,4,Basic
French Montana,Wiggle It (feat. City Girls),4vfsh1GHqHZtTlkusq9j5E,73,0.8059999999999999,0.76,1,-4.69,1,0.0465,0.0114,3.11e-05,0.126,0.5539999999999999,101.965,172048,4,Basic
AJ Mitchell,All My Friends,5Xq7KPZSONkhHx6DFTAbTz,73,0.62,0.64,4,-5.285,1,0.0334,0.0488,0.0,0.0647,0.445,90.03200000000001,172787,4,Basic
Lewis Capaldi,Hold Me While You Wait,6700Z4Izi8EbB6JNthU6Ma,77,0.688,0.53,11,-5.507000000000001,1,0.0333,0.44299999999999995,0.0,0.0995,0.162,106.958,205687,4,Hit
Dimitri Vegas & Like Mike,Instagram,0U6bQIAh6MCGo1xjbIIx2S,87,0.765,0.9059999999999999,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,4,Hit
Sia,Breathe Me,5QYYSCq9iN6lPpGHhc10AU,0,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,272800,4,Basic
Sia,Under the Milky Way,6fyVFGtJaRQGGyh5RzAcRT,0,0.5,0.59,9,-9.381,0,0.0276,0.0724,0.064,0.16,0.405,140.905,214893,4,Basic
Mustard,On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),3O7lxdQoe1aNWs93VSHsJg,71,0.857,0.6759999999999999,1,-5.359,1,0.192,0.218,0.0,0.0592,0.33899999999999997,103.99799999999999,263127,4,Basic
Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),1AgSUWSzmza5jF6ER5R68v,70,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.00299999999999,128409,4,Basic
Lana Del Rey,How to disappear,4qUtC2BwFC154Ha8YQRrkk,74,0.326,0.303,9,-11.802,1,0.047,0.565,0.000655,0.161,0.0677,78.888,228071,3,Basic
K CAMP,Lottery,4dZTZbmJBCCofAExHwefda,69,0.915,0.556,1,-8.601,1,0.21600000000000003,0.0145,0.00017900000000000001,0.0733,0.67,148.964,170947,4,Basic
Cage The Elephant,Social Cues,1KuVdyg8d6NlRhbpHxg5UF,71,0.6679999999999999,0.9129999999999999,9,-3.097,1,0.0348,0.0119,6.59e-06,0.111,0.9329999999999999,132.039,219053,4,Basic
TOOL,Invincible,2xKDKtJBLDPd7BF3VmSQQO,73,0.461,0.5660000000000001,9,-9.133,0,0.0566,0.009890000000000001,0.7859999999999999,0.109,0.387,88.06700000000001,764457,1,Basic
City Girls,JT First Day Out,0Otdui0avqjOxuCAzC7Jfc,69,0.695,0.602,11,-7.178,1,0.396,0.228,0.0,0.67,0.541,94.07,187679,4,Basic
NF,Options,1Q3HtTFGxjmEljAw7Y0CaR,71,0.8079999999999999,0.768,8,-4.899,1,0.099,0.523,1.98e-05,0.10099999999999999,0.32799999999999996,141.006,206040,4,Basic
Trippie Redd,!,1qtHdSxiavDgUPZgpGqehx,71,0.725,0.5429999999999999,5,-6.311,1,0.0841,0.0296,0.0,0.177,0.693,119.961,135339,4,Basic
Ava Max,Freaking Me Out,7uYIX9O9DY6l1D3HiwHR1J,77,0.429,0.5529999999999999,1,-4.838,0,0.0669,0.45799999999999996,0.0,0.0766,0.382,97.954,192456,4,Hit
Avicii,Last Dance - Reeva & Black Remix,44zv9kMbcQOkIaPowXj04m,0,0.38799999999999996,0.902,9,-6.62,0,0.0435,0.0154,0.919,0.10099999999999999,0.457,127.936,391962,4,Basic
Avicii,Levels - Radio Edit,4MVjhujg0nKKoFVf6s0k8L,0,0.584,0.89,1,-5.941,0,0.0343,0.047,0.8140000000000001,0.309,0.466,126.04,199907,4,Basic
BlocBoy JB,ChopBloc 2 (feat. NLE Choppa),3RzK8spPyswJ5lrEeiJSEz,69,0.878,0.555,8,-4.702,1,0.506,0.0506,0.0,0.102,0.382,142.077,182932,4,Basic
Aventura,Inmortal,2swZ0X1njeU32SNJeBKIfW,75,0.77,0.775,8,-4.65,0,0.0349,0.17800000000000002,0.0,0.0651,0.848,124.015,256440,4,Basic
Galantis,Bones (feat. OneRepublic),1pfgsjmxVZhoZpeDx6POKv,80,0.6579999999999999,0.804,0,-5.735,1,0.0377,0.00463,0.0,0.17800000000000002,0.508,120.04700000000001,205793,4,Hit
Becky G,DOLLAR,4ziiAuFyXiY1HNSLGM1xv8,82,0.862,0.5,2,-6.875,1,0.276,0.23199999999999998,0.0,0.657,0.6970000000000001,76.992,203486,4,Hit
NF,No Excuses,7ssFG94tZHpX9vbIFM0GVH,71,0.727,0.642,1,-4.915,1,0.087,0.0291,0.0,0.0815,0.35100000000000003,162.935,201720,4,Basic
The Chainsmokers,Do You Mean,0ZBP7LB2JvzoaKsBFElGRF,73,0.6,0.6659999999999999,11,-9.827,1,0.0394,0.102,0.0,0.11800000000000001,0.5660000000000001,99.98899999999999,193176,4,Basic
Kash Doll,Ready Set (feat. Big Sean),050ud0e5cmIYjmXplDugVQ,70,0.8490000000000001,0.62,4,-5.921,0,0.0589,0.00252,0.000283,0.113,0.48100000000000004,96.005,165375,4,Basic
The Chainsmokers,Takeaway - Pilton Remix,4xkm03zMAQXHc0QHl0V2Rm,46,0.515,0.696,3,-7.3229999999999995,1,0.034,0.136,0.0,0.23800000000000002,0.528,99.985,213253,4,Basic
Yung Pinch,Nightmares (feat. Lil Skies),0qy1xNhQvnRhEpvKxdXYUR,70,0.579,0.698,2,-5.7010000000000005,1,0.0827,0.107,0.0,0.174,0.302,165.071,200213,4,Basic
The Chainsmokers,Takeaway - Ship Wrek Remix,13nC6hGXl0rH8YQ5TMShNF,43,0.887,0.733,7,-3.8710000000000004,0,0.0461,0.003,0.00543,0.0679,0.687,122.03200000000001,154667,4,Basic
J Balvin,ODIO,7alOsNr36sJ8CyOEP4aILq,75,0.74,0.698,6,-3.838,0,0.0388,0.215,0.0,0.11599999999999999,0.529,139.99,270400,4,Basic
ScHoolboy Q,CHopstix (feat. Travis Scott),2EGtBS7Ws3ajiSkJLviFJ4,72,0.958,0.597,9,-7.0920000000000005,0,0.111,0.0457,0.0,0.138,0.619,127.931,180453,4,Basic
James Arthur,Treehouse (feat. Shotty Horroh),6S1IgeHxxOT9qVWnmsdGxe,76,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,219933,4,Hit
Future,First Off (feat. Travis Scott),3WRIaWsws011vHMd9uzPjG,71,0.7340000000000001,0.6829999999999999,1,-6.105,1,0.0776,0.013000000000000001,0.0,0.28,0.445,162.03799999999998,228367,4,Basic
Lost Kings,Anti-Everything,5d1fRO6RYAtbPPgbpSHnlA,73,0.7340000000000001,0.6629999999999999,0,-7.292000000000001,1,0.185,0.28,0.0,0.12,0.256,101.943,183853,4,Basic
Megan Thee Stallion,"Ride Or Die - From ""Queen & Slim: The Soundtrack""",6CYyxobulcKumfeV6e2I9g,68,0.852,0.8390000000000001,1,-4.6530000000000005,1,0.20600000000000002,0.0335,0.0,0.17600000000000002,0.484,100.016,123200,4,Basic
88rising,I Love You 3000 II,3witRpHWHqArlnt6GTlH2Y,73,0.435,0.33799999999999997,6,-9.109,1,0.066,0.853,0.0,0.41200000000000003,0.354,179.727,209643,4,Basic
PRETTYMUCH,Lying (feat. Lil Tjay),6x8V3kUNlhVbwRbVP0QeSS,72,0.594,0.75,11,-3.693,0,0.0625,0.00367,0.0,0.166,0.32799999999999996,142.023,203676,4,Basic
Rex Orange County,It's Not The Same Anymore,7vRia9rlEuTDQxkfXIKySi,72,0.665,0.317,5,-10.644,1,0.0327,0.8740000000000001,3.8e-05,0.111,0.359,117.698,386200,4,Basic
Joyner Lucas,10 Bands,4dGLMiOBMUD74iiAGQ17cK,71,0.893,0.8390000000000001,11,-6.785,1,0.0671,0.0911,1.83e-05,0.113,0.8009999999999999,129.998,214155,4,Basic
Hillsong UNITED,Another In The Fire - Live,5PmHmU5AaBy9ld3bdQkD96,67,0.451,0.688,0,-7.843,1,0.0358,0.000614,0.0,0.141,0.0827,135.066,393360,4,Basic
Gunna,3 Headed Snake (feat. Young Thug),2OaKHGvIxoOzIYjyMsxcT8,69,0.914,0.415,6,-10.708,1,0.46399999999999997,0.0536,0.0,0.131,0.6459999999999999,135.03,241995,4,Basic
The Chainsmokers,Takeaway - Sondr Remix,3DVc4VCjFaBAZF9OFquQqV,42,0.6829999999999999,0.899,10,-4.863,0,0.11199999999999999,0.0592,1.13e-06,0.177,0.373,120.97399999999999,214547,4,Basic
Cody Simpson,La Da Dee,0ccwMrlZONy5yXrirq7lTe,74,0.657,0.828,5,-5.544,1,0.0728,0.00847,0.0,0.326,0.5660000000000001,115.954,196787,4,Basic
Lana Del Rey,hope is a dangerous thing for a woman like me to have - but I have it,0fB77VOZ2FkQeKLv1DuEwp,75,0.461,0.102,7,-13.05,1,0.0897,0.9670000000000001,2.1000000000000002e-06,0.16399999999999998,0.259,71.835,324499,4,Basic
Dax,Dear God,6rxpwJPIbY7soTdU8FOmmo,68,0.722,0.642,1,-10.02,1,0.289,0.38299999999999995,0.0,0.14,0.47200000000000003,117.037,203114,4,Basic
"Tyler, The Creator",PUPPET,0wEC0GNF74lAqrEFZJMl1m,70,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.19899999999999998,77.572,179013,4,Basic
The Chainsmokers,Takeaway - DCB Remix,3bhuHxmAB7VWWlvbYFJd13,39,0.619,0.69,0,-5.438,0,0.0493,0.018000000000000002,0.0,0.6659999999999999,0.452,110.0,196360,4,Basic
The Chainsmokers,Takeaway - Owen Norton Remix,76EI5put5PkU2FD2rJKegT,39,0.624,0.741,8,-6.612,1,0.0791,0.00281,8.599999999999999e-06,0.098,0.34700000000000003,124.098,158707,4,Basic
YNW Bslime,Slime Dreams,1TAYYTwJLRvyxiZ4aPb1ys,69,0.743,0.638,1,-6.974,1,0.14300000000000002,0.0811,0.0,0.12300000000000001,0.467,162.029,177778,4,Basic
Lana Del Rey,California,7oTE1KmtU2ml9zBhv9Reao,75,0.439,0.41200000000000003,9,-8.096,0,0.0327,0.7929999999999999,0.0,0.0469,0.179,122.93299999999999,305900,4,Basic
"Tyler, The Creator",IGOR'S THEME,51RN0kzWd7xeR4th5HsEtW,71,0.467,0.672,10,-7.371,0,0.377,0.0055899999999999995,0.243,0.607,0.0648,163.1,200693,4,Basic
Ed Sheeran,Take Me Back to London (feat. Stormzy),1AI7UPw3fgwAFkvAlZWhE0,83,0.885,0.762,8,-5.513,0,0.21600000000000003,0.21899999999999997,0.0,0.162,0.605,138.059,189733,4,Hit
Jasiah,Shenanigans (feat. Yung Bans),6Js9pKLTyVw7xZQ1MIjkVo,71,0.77,0.892,6,-4.724,1,0.22,0.13699999999999998,0.0,0.109,0.84,91.12299999999999,138243,4,Basic
Migos,"My Family - from ""The Addams Family""",62rchuhJrm5JSlIfHz7cH3,72,0.782,0.775,5,-4.49,0,0.0975,0.309,0.0,0.322,0.882,135.968,177353,4,Basic
The Chainsmokers,Push My Luck,2a3dopgTF1q4rMVDJ1rwBU,0,0.584,0.643,2,-6.415,1,0.0395,0.28800000000000003,0.0,0.18600000000000003,0.53,90.036,181844,4,Basic
The Chainsmokers,Kills You Slowly,5veAvlLXLcV3l8jMzU5eWP,0,0.696,0.429,1,-8.736,0,0.0554,0.0518,0.0,0.128,0.242,149.967,213333,4,Basic
Hillsong UNITED,Whole Heart (Hold Me Now) - Live,3XkNkpfHFB0hoS13DdzJup,67,0.32899999999999996,0.588,4,-8.621,1,0.0322,0.0142,0.0,0.107,0.11199999999999999,161.961,449253,3,Basic
KEVVO,105 F Remix,1aUGxXCz9QimNkKeiJtzZ7,83,0.9,0.754,5,-7.016,0,0.156,0.368,2.74e-06,0.28600000000000003,0.741,100.045,464200,4,Hit
SAINt JHN,Trap,1pChm8ih9LlKhWncBJ6HLr,70,0.792,0.8390000000000001,0,-2.887,1,0.0429,0.0862,0.0,0.19399999999999998,0.354,116.985,184699,4,Basic
Kevin Gates,Push It,1Hc3yNWYf43zhBOSAM38ub,68,0.821,0.675,1,-4.566,1,0.28,0.08800000000000001,0.0,0.248,0.405,140.012,180883,4,Basic
Mambo Kingz,Tú No Amas,5J64qSSq0VZuh0CiI9o9Nq,77,0.8029999999999999,0.589,11,-5.888999999999999,1,0.0954,0.442,1.15e-06,0.634,0.562,140.05700000000002,273321,4,Hit
Lil Skies,Going Off,54ZqhUs07RGbmaLlWQeAsS,70,0.795,0.726,1,-5.95,1,0.077,0.171,0.0,0.12,0.335,84.509,173254,4,Basic
Myke Towers,La Playa,0jeS8PyyIRAG0A3t5DtL71,82,0.7959999999999999,0.6829999999999999,10,-2.7539999999999996,0,0.15,0.10800000000000001,0.0,0.107,0.353,140.108,207731,4,Hit
J Balvin,CUIDAO POR AHÍ,6SYSu569pfYdkDT9A5lZqi,75,0.845,0.813,4,-2.9789999999999996,0,0.077,0.111,0.0024100000000000002,0.174,0.586,90.98,198320,4,Basic
Snoh Aalegra,I Want You Around,2VqKx3HH8gaZPabNWYvksy,71,0.705,0.433,4,-9.706,1,0.204,0.38799999999999996,0.134,0.0841,0.602,168.00599999999997,212787,4,Basic
Pop Smoke,War,0JhonNQL2ixH1JcsgEj4Hn,71,0.65,0.778,1,-4.226,0,0.134,0.221,0.0,0.0695,0.6,141.849,223120,4,Basic
Young Thug,Light It Up,41mzryVlFLlz6b1BCtJAjx,69,0.953,0.515,10,-8.546,1,0.0846,0.00389,0.0,0.11,0.35100000000000003,138.039,209253,4,Basic
Lil Skies,Name in the Sand,11p2ty4w5GpoFL4vcK0Cru,70,0.6459999999999999,0.6559999999999999,11,-6.797999999999999,0,0.0743,0.0949,0.0,0.10300000000000001,0.501,160.065,168751,4,Basic
Carly Pearce,I Hope You’re Happy Now,1iiehnBysGi59zXYXIuKQD,69,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4,Basic
"Tyler, The Creator",ARE WE STILL FRIENDS?,5TxRUOsGeWeRl3xOML59Ai,70,0.21600000000000003,0.49700000000000005,10,-8.025,1,0.0371,0.128,2.39e-06,0.111,0.313,187.308,265480,3,Basic
Jacquees,Who's,7AgcqeRnfXaniwk5gJoqO4,72,0.693,0.573,10,-7.652,0,0.22,0.0142,0.0,0.0372,0.457,129.931,185893,3,Basic
Polo G,Battle Cry,7caP3UAf8ZtIMVpWfEIA4H,69,0.754,0.597,7,-7.809,1,0.38,0.212,0.0,0.0866,0.34700000000000003,150.089,192080,4,Basic
Bebe Rexha,Last Hurrah,0i0wnv9UoFdZ5MfuFGQzMy,77,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.11699999999999999,0.401,84.259,150333,4,Hit
Julia Michaels,17,0ND8rF8oirMXtE59n585P6,74,0.774,0.466,4,-6.869,1,0.0433,0.45799999999999996,0.0,0.111,0.396,97.975,182800,4,Basic
YG,Stop Snitchin (feat. DaBaby) - Remix,4rbYZZkMTz1TTty0if3oRv,69,0.924,0.722,7,-3.822,1,0.252,0.0124,0.0,0.145,0.598,90.465,136733,4,Basic
Machine Gun Kelly,el Diablo,2jRmKc69qzGKzGU9SdH5u7,72,0.765,0.725,3,-3.391,0,0.142,0.00471,0.000194,0.154,0.578,75.003,146264,4,Basic
Zac Brown Band,Someone I Used To Know,2GHJ7SJUd1KunqhFyI7vFf,69,0.621,0.746,6,-5.69,0,0.03,0.000927,0.00108,0.102,0.33399999999999996,107.95299999999999,209264,4,Basic
Yung Gravy,The Boys Are Back In Town,4Mqfhqtb5WmondLWYsCCrz,70,0.853,0.701,8,-5.9079999999999995,1,0.34,0.212,0.0,0.142,0.643,155.069,147907,4,Basic
DJ Khaled,"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)",4U6ubKsTd8RBDP5tPPhh7I,70,0.479,0.63,7,-5.627999999999999,0,0.133,0.0314,0.0,0.073,0.22699999999999998,117.988,275276,5,Basic
John Mayer,I Guess I Just Feel Like,1HNywa8Bk0TmzRwQrzhtPo,76,0.556,0.528,4,-8.033,1,0.0266,0.615,0.0964,0.122,0.163,159.821,285480,4,Hit
Quality Control,100 Racks (Offset feat. Playboi Carti),4T2dHb8XBYHlVj7Dyo1cW9,69,0.9390000000000001,0.632,1,-2.978,1,0.13699999999999998,0.0606,0.0013599999999999999,0.10099999999999999,0.364,133.97899999999998,157645,4,Basic
James TW,When You Love Someone,0TXNKTzawI6VgLoA9UauRp,78,0.6809999999999999,0.45299999999999996,7,-6.09,1,0.0278,0.263,0.0,0.0543,0.348,125.772,216560,4,Hit
Offset,Red Room,4TWflhgevIGo448fWc6mQq,71,0.9359999999999999,0.5589999999999999,7,-8.587,0,0.157,0.479,0.0,0.128,0.527,112.34700000000001,241440,4,Basic
Fuerza Regida,El Dinero Los Cambio,4kgZoTVXtWLcDgs0M5Coiz,72,0.7490000000000001,0.73,6,-3.096,0,0.0346,0.44,3.84e-06,0.0968,0.958,115.43799999999999,184501,1,Basic
Lil Tjay,No Escape,1M3tJP96RKySKjSDKrxBy7,70,0.7290000000000001,0.525,9,-9.807,0,0.187,0.303,0.0,0.111,0.29,93.681,224613,4,Basic
KRYPTO9095,Woah (feat. D3Mstreet),5lN7UtvhpwEHzifSjKw3z2,75,0.888,0.522,1,-8.936,1,0.43,0.007390000000000001,0.0,0.0452,0.623,144.011,123373,4,Basic
Bad Bunny,Estamos Arriba,0bCPJsVGDxPYwQMDZMi4NW,75,0.853,0.818,11,-3.6,1,0.0922,0.18600000000000003,0.00025499999999999996,0.18,0.546,149.839,225694,4,Basic
BTS,Mikrokosmos,5hnbE5BF2e8BCk9OMR1UVC,76,0.58,0.858,8,-5.212000000000001,1,0.114,0.125,0.0,0.0502,0.475,174.03900000000002,224225,3,Hit
Nicky Jam,Sin Filtro,1H2aLiua3VEig2qY0eU3s1,62,0.818,0.648,7,-4.954,1,0.12,0.0545,1.32e-06,0.0967,0.496,89.04299999999999,196507,4,Basic
Stunna Girl,Runway,0BjEQJZy4rfUNpKHiaYirL,73,0.638,0.912,1,-3.3,1,0.474,0.0155,0.0,0.23399999999999999,0.725,190.178,152464,4,Basic
Khalid,My Bad,1DUSuNhF8P5vUGNPpQiZa5,73,0.645,0.568,5,-9.127,0,0.0823,0.5429999999999999,0.266,0.257,0.391,84.999,166101,4,Basic
HAIM,Now I'm In It,5K7x78NAL50rhfhm73ePNb,68,0.7170000000000001,0.708,4,-9.488999999999999,1,0.0627,0.37,0.00011599999999999999,0.161,0.209,105.01899999999999,204280,4,Basic
Lennon Stella,Kissing Other People,2x3HyOx0Jd9MnlnAQRtIL3,71,0.6990000000000001,0.6629999999999999,2,-5.697,1,0.0891,0.568,3.83e-06,0.13,0.379,94.042,161627,4,Basic
Lil Tjay,Mixed Emotions,375PG35fYzLTG6jkrJbegL,70,0.644,0.502,10,-9.57,1,0.42,0.39399999999999996,0.0,0.142,0.431,113.93,181747,5,Basic
Quinn XCII,Tough (feat. Noah Kahan),3a1Zmq0P1E6W80x8EOcVNP,70,0.7290000000000001,0.57,10,-7.047000000000001,1,0.0554,0.38799999999999996,0.0,0.111,0.687,93.125,178133,4,Basic
Lil Tjay,Sex Sounds,5JtvedSVWW9McnoEAPJwQm,71,0.857,0.42700000000000005,8,-8.638,1,0.11199999999999999,0.281,0.0,0.10800000000000001,0.366,130.033,162453,4,Basic
Jake Owen,I Was Jack (You Were Diane),3dlCF1mzW1UKMOb4b1XN17,69,0.603,0.866,6,-3.5410000000000004,1,0.0443,0.0819,0.0,0.0521,0.5429999999999999,94.057,187027,4,Basic
NF,WHY,7yNgSAuwbDJcdRNrBDtKPq,71,0.741,0.8270000000000001,10,-6.343,0,0.5489999999999999,0.451,0.0,0.292,0.418,158.317,187933,4,Basic
Charlie Puth,Mother,6rVNnvyNeibts1uOqdSNIw,75,0.40700000000000003,0.6970000000000001,11,-5.612,1,0.342,0.375,5.07e-06,0.125,0.632,179.68099999999998,162864,3,Basic
Nicky Jam,Tequila,5YpwO3cCgxcUgNbJnWuEfM,61,0.693,0.6579999999999999,6,-5.416,1,0.125,0.32899999999999996,0.0,0.114,0.679,169.799,173187,4,Basic
Wale,Love... (Her Fault) [feat. Bryson Tiller],6cSBm4mtcuFtClN6yDvjQo,69,0.59,0.598,7,-7.153,1,0.609,0.0697,0.0,0.11199999999999999,0.34,156.07299999999998,212500,4,Basic
Rich Brian,100 Degrees,2ZDpSQfBdgkooeXw6oj3Uz,79,0.7559999999999999,0.648,0,-5.287000000000001,1,0.0731,0.11800000000000001,0.0,0.515,0.657,80.979,166146,4,Hit
P!nk,Can We Pretend (feat. Cash Cash),3O0e0LHTpza0rYVDbZfQ4r,78,0.524,0.8059999999999999,1,-3.447,0,0.406,0.19699999999999998,0.0,0.10099999999999999,0.45,115.17200000000001,224360,4,Hit
Mario Schulz,Nose,0WNsoIqDMoFXjl0vupKwhO,66,0.943,0.033,1,-25.086,1,0.382,0.37,0.9329999999999999,0.121,0.28,97.959,181013,4,Basic
Nicky Jam,Quisieras,4thYedllWlJQOnrplPxwfA,62,0.8809999999999999,0.725,10,-5.152,1,0.0464,0.222,0.0,0.0596,0.7120000000000001,97.01899999999999,185693,4,Basic
SZA,Power is Power (feat. The Weeknd & Travis Scott),4cbdPT6uaBOgOQe3fLMofl,75,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.91299999999998,211267,4,Basic
